free_bikes,latitude,longitude,poi_distance,poi_source,poi_rating,poi_price_level,poi_total_reviews,poi_primary_category,poi_sub_category
8,52.5486835,13.3881981,861.4754994480883,yelp,90.0,1.0,53.0,Restaurant,currysausage
8,52.5486835,13.3881981,102.32785434014995,yelp,90.0,1.0,3.0,Fashion Retail,fashion
8,52.5486835,13.3881981,245.51535069671291,yelp,60.0,2.0,23.0,Restaurant,italian
8,52.5486835,13.3881981,46.7852366624963,yelp,50.0,2.0,3.0,Restaurant,sandwiches
8,52.5486835,13.3881981,997.5594671475316,yelp,80.0,2.0,29.0,Restaurant,cafes
8,52.5486835,13.3881981,46.7852366624963,yelp,80.0,1.0,1.0,Restaurant,jewelry
8,52.5486835,13.3881981,371.61892269778906,yelp,90.0,2.0,14.0,Bar,divebars
8,52.5486835,13.3881981,57.93137352233621,yelp,70.0,1.0,10.0,Restaurant,currysausage
8,52.5486835,13.3881981,162.6729230358862,yelp,80.0,2.0,9.0,Restaurant,german
8,52.5486835,13.3881981,575.6358274059155,yelp,100.0,2.0,15.0,Bar,irish_pubs
8,52.5486835,13.3881981,170.03398680541824,yelp,70.0,1.0,13.0,Restaurant,turkish
8,52.5486835,13.3881981,23.92512984512917,yelp,70.0,1.0,2.0,Restaurant,bakeries
8,52.5486835,13.3881981,221.25423642279756,yelp,80.0,1.0,12.0,Restaurant,kebab
8,52.5486835,13.3881981,381.0764096488745,yelp,80.0,2.0,13.0,Restaurant,turkish
8,52.5486835,13.3881981,266.0482045042268,yelp,70.0,1.0,41.0,Restaurant,cafes
8,52.5486835,13.3881981,408.6146250527569,yelp,90.0,2.0,68.0,Restaurant,pakistani
8,52.5486835,13.3881981,182.87213277389,yelp,80.0,2.0,40.0,Restaurant,german
8,52.5486835,13.3881981,115.0,foursquare,85.0,1.0,38.0,Restaurant,Fast Food Restaurant
8,52.5486835,13.3881981,251.0,foursquare,86.0,2.0,14.0,Restaurant,Restaurant
8,52.5486835,13.3881981,566.0,foursquare,90.0,2.0,23.0,Bar,Sports Bar
8,52.5486835,13.3881981,406.0,foursquare,81.0,2.0,24.0,Restaurant,Indian Restaurant
8,52.5486835,13.3881981,380.0,foursquare,79.0,1.0,11.0,Bar,Bar
8,52.5486835,13.3881981,602.0,foursquare,81.0,2.0,17.0,Restaurant,Fast Food Restaurant
8,52.5486835,13.3881981,635.0,foursquare,81.0,2.0,12.0,Restaurant,Restaurant
8,52.5486835,13.3881981,702.0,foursquare,82.0,2.0,14.0,Restaurant,Pide Place
8,52.5486835,13.3881981,999.0,foursquare,84.0,2.0,49.0,Restaurant,Italian Restaurant
8,52.5486835,13.3881981,744.0,foursquare,80.0,1.0,12.0,Restaurant,Turkish Restaurant
8,52.5486835,13.3881981,123.77648073466813,yelp,80.0,2.0,18.0,Restaurant,sushi
8,52.5486835,13.3881981,102.14597280558536,yelp,90.0,1.0,108.0,Restaurant,currysausage
8,52.5486835,13.3881981,109.74786948751422,yelp,80.0,1.0,29.0,Restaurant,pizza
0,52.49278,13.460247,212.41167389032796,yelp,60.0,2.0,6.0,Restaurant,cafes
0,52.49278,13.460247,804.0,foursquare,88.0,2.0,176.0,Bar,Lounge
0,52.49278,13.460247,603.0,foursquare,82.0,2.0,22.0,Restaurant,Vegan and Vegetarian Restaurant
0,52.49278,13.460247,1111.768400391279,yelp,70.0,1.0,40.0,Restaurant,panasian
0,52.49278,13.460247,378.0,foursquare,78.0,1.0,2.0,Restaurant,Bistro
0,52.49278,13.460247,807.0,foursquare,84.0,2.0,12.0,Bar,Bar
0,52.49278,13.460247,876.0,foursquare,85.0,1.0,2.0,Restaurant,Falafel Restaurant
0,52.49278,13.460247,725.0,foursquare,81.0,2.0,8.0,Restaurant,Restaurant
0,52.49278,13.460247,948.0,foursquare,84.0,1.0,4.0,Restaurant,Pizzeria
0,52.49278,13.460247,612.0,foursquare,79.0,2.0,1.0,Restaurant,Bistro
0,52.49278,13.460247,400.092734112555,yelp,90.0,2.0,22.0,Restaurant,tapasmallplates
0,52.49278,13.460247,179.33732586159897,yelp,80.0,2.0,15.0,Restaurant,pizza
0,52.49278,13.460247,22.124997047607152,yelp,80.0,1.0,6.0,Restaurant,bakeries
0,52.49278,13.460247,821.5072211669013,yelp,60.0,2.0,174.0,Restaurant,german
0,52.49278,13.460247,1106.2419303393306,yelp,80.0,2.0,23.0,Bar,cocktailbars
0,52.49278,13.460247,577.4310965189641,yelp,80.0,1.0,33.0,Restaurant,italian
0,52.49278,13.460247,617.5738872775341,yelp,90.0,1.0,10.0,Restaurant,vegan
0,52.49278,13.460247,735.2068491107811,yelp,80.0,1.0,25.0,Restaurant,italian
0,52.49278,13.460247,1111.768400391279,yelp,70.0,2.0,31.0,Restaurant,georgian
0,52.49278,13.460247,802.6702140593604,yelp,80.0,2.0,14.0,Restaurant,italian
0,52.49278,13.460247,606.0,foursquare,88.0,1.0,21.0,Bar,Bar
0,52.49278,13.460247,212.41167389032796,yelp,60.0,1.0,4.0,Restaurant,panasian
0,52.49278,13.460247,712.0436958540989,yelp,80.0,1.0,21.0,Restaurant,indpak
0,52.49278,13.460247,177.24247276315236,yelp,80.0,2.0,1.0,Restaurant,bakeries
0,52.49278,13.460247,194.87931792752457,yelp,60.0,2.0,7.0,Restaurant,cafes
0,52.49278,13.460247,631.8313607382811,yelp,100.0,1.0,6.0,Restaurant,cafes
0,52.49278,13.460247,1211.469761136356,yelp,70.0,2.0,35.0,Bar,divebars
0,52.49278,13.460247,212.41167389032796,yelp,70.0,1.0,3.0,Restaurant,pizza
0,52.49278,13.460247,293.40535865881924,yelp,70.0,1.0,6.0,Restaurant,italian
0,52.49278,13.460247,314.0,foursquare,86.0,1.0,15.0,Bar,Beer Bar
0,52.453146,13.384738,35.207434155563675,yelp,90.0,2.0,2.0,Fashion Retail,fashion
0,52.453146,13.384738,275.3424117538949,yelp,50.0,2.0,12.0,Restaurant,german
0,52.453146,13.384738,1035.5460739284572,yelp,70.0,2.0,30.0,Restaurant,himalayan
0,52.453146,13.384738,232.43064441105108,yelp,70.0,1.0,4.0,Restaurant,cafes
0,52.453146,13.384738,457.7848987335006,yelp,70.0,2.0,48.0,Restaurant,indpak
0,52.453146,13.384738,220.0,foursquare,75.0,2.0,4.0,Restaurant,Seafood Restaurant
0,52.453146,13.384738,932.8878577238283,yelp,70.0,2.0,60.0,Restaurant,danceclubs
0,52.453146,13.384738,92.704168685799,yelp,100.0,2.0,2.0,Restaurant,bakeries
0,52.453146,13.384738,680.106126122356,yelp,90.0,2.0,29.0,Restaurant,cafes
0,52.453146,13.384738,348.8979004340544,yelp,90.0,1.0,10.0,Restaurant,lebanese
0,52.453146,13.384738,478.304474619057,yelp,90.0,2.0,9.0,Restaurant,italian
0,52.453146,13.384738,419.3959396372955,yelp,70.0,2.0,88.0,Restaurant,singaporean
0,52.453146,13.384738,712.3929521633407,yelp,90.0,2.0,48.0,Restaurant,thai
0,52.453146,13.384738,60.80097983508151,yelp,50.0,3.0,54.0,Bar,bars
0,52.453146,13.384738,275.5961308726765,yelp,80.0,2.0,28.0,Restaurant,steak
0,52.453146,13.384738,190.8921399143388,yelp,80.0,1.0,9.0,Restaurant,turkish
0,52.453146,13.384738,936.6451374044864,yelp,90.0,2.0,44.0,Restaurant,serbocroatian
0,52.453146,13.384738,887.0787999434193,yelp,90.0,2.0,56.0,Restaurant,serbocroatian
0,52.453146,13.384738,126.58966833107212,yelp,60.0,2.0,79.0,Restaurant,hotdogs
0,52.453146,13.384738,392.1167052396066,yelp,90.0,2.0,21.0,Restaurant,greek
0,52.453146,13.384738,283.0,foursquare,62.0,2.0,0.0,Fashion Retail,Clothing Store
0,52.453146,13.384738,50.0,foursquare,60.0,1.0,3.0,Bar,Lounge
0,52.453146,13.384738,439.0,foursquare,65.0,2.0,5.0,Restaurant,Indian Restaurant
0,52.453146,13.384738,562.0,foursquare,67.0,1.0,12.0,Restaurant,Restaurant
0,52.453146,13.384738,843.0,foursquare,70.0,1.0,6.0,Restaurant,Fried Chicken Joint
0,52.453146,13.384738,939.0,foursquare,78.0,2.0,9.0,Restaurant,Restaurant
0,52.453146,13.384738,902.0,foursquare,80.0,1.0,9.0,Restaurant,Eastern European Restaurant
0,52.453146,13.384738,385.0,foursquare,84.0,2.0,5.0,Restaurant,Taverna
0,52.453146,13.384738,190.0,foursquare,64.0,2.0,13.0,Restaurant,Burger Joint
0,52.453146,13.384738,275.5961308726765,yelp,70.0,1.0,8.0,Restaurant,currysausage
1,52.499709,13.313215,244.0621047246704,yelp,80.0,2.0,44.0,Restaurant,greek
1,52.499709,13.313215,479.1503950040941,yelp,90.0,2.0,93.0,Restaurant,easterngerman
1,52.499709,13.313215,143.6181815398973,yelp,90.0,3.0,14.0,Restaurant,spanish
1,52.499709,13.313215,292.8691215189434,yelp,80.0,2.0,29.0,Restaurant,greek
1,52.499709,13.313215,414.030770290044,yelp,80.0,2.0,62.0,Restaurant,bakeries
1,52.499709,13.313215,179.4071565758799,yelp,70.0,1.0,86.0,Restaurant,sushi
1,52.499709,13.313215,370.44611531267935,yelp,80.0,2.0,108.0,Restaurant,cafes
1,52.499709,13.313215,90.801094165651,yelp,80.0,2.0,14.0,Restaurant,lebanese
1,52.499709,13.313215,71.38227105154463,yelp,80.0,1.0,22.0,Restaurant,bakeries
1,52.499709,13.313215,46.0,foursquare,80.0,2.0,8.0,Restaurant,Restaurant
1,52.499709,13.313215,545.0,foursquare,88.0,2.0,50.0,Restaurant,African Restaurant
1,52.499709,13.313215,306.0,foursquare,81.0,2.0,10.0,Restaurant,Italian Restaurant
1,52.499709,13.313215,103.0,foursquare,77.0,2.0,3.0,Restaurant,Restaurant
1,52.499709,13.313215,709.0,foursquare,88.0,1.0,241.0,Restaurant,Restaurant
1,52.499709,13.313215,122.68978093837076,yelp,80.0,2.0,15.0,Restaurant,vietnamese
1,52.499709,13.313215,136.0,foursquare,85.0,2.0,2.0,Fashion Retail,Children's Clothing Store
1,52.499709,13.313215,337.4977105810957,yelp,80.0,3.0,37.0,Restaurant,german
1,52.499709,13.313215,1076.8739939409138,yelp,90.0,1.0,65.0,Restaurant,chinese
1,52.499709,13.313215,981.26123581727,yelp,80.0,2.0,346.0,Restaurant,breakfast_brunch
1,52.499709,13.313215,755.2384169625772,yelp,80.0,1.0,232.0,Restaurant,chinese
1,52.499709,13.313215,794.3526939034224,yelp,80.0,2.0,144.0,Restaurant,breakfast_brunch
1,52.499709,13.313215,200.3050454418424,yelp,90.0,2.0,63.0,Restaurant,austrian
1,52.499709,13.313215,290.4143035283707,yelp,80.0,2.0,67.0,Restaurant,german
1,52.499709,13.313215,299.0342133139969,yelp,90.0,2.0,39.0,Restaurant,chinese
1,52.499709,13.313215,770.0,foursquare,88.0,2.0,28.0,Restaurant,Fast Food Restaurant
1,52.499709,13.313215,763.0,foursquare,88.0,1.0,269.0,Restaurant,Chinese Restaurant
1,52.499709,13.313215,476.0,foursquare,82.0,2.0,45.0,Restaurant,Pizzeria
1,52.499709,13.313215,39.6672049702599,yelp,70.0,2.0,71.0,Bar,lounges
1,52.499709,13.313215,740.0,foursquare,86.0,1.0,66.0,Restaurant,Sushi Restaurant
1,52.499709,13.313215,337.2058923563212,yelp,90.0,2.0,30.0,Restaurant,cafes
2,52.487904,13.376718,183.4057856797084,yelp,70.0,2.0,71.0,Restaurant,beergarden
2,52.487904,13.376718,763.0,foursquare,89.0,2.0,102.0,Restaurant,Restaurant
2,52.487904,13.376718,184.0,foursquare,76.0,2.0,52.0,Bar,Beer Garden
2,52.487904,13.376718,718.0,foursquare,87.0,2.0,49.0,Restaurant,Restaurant
2,52.487904,13.376718,669.0,foursquare,86.0,1.0,7.0,Bar,Bar
2,52.487904,13.376718,192.0,foursquare,86.0,1.0,12.0,Restaurant,Restaurant
2,52.487904,13.376718,620.0,foursquare,89.0,1.0,16.0,Bar,Cocktail Bar
2,52.487904,13.376718,292.0,foursquare,82.0,2.0,68.0,Restaurant,Restaurant
2,52.487904,13.376718,445.0,foursquare,89.0,2.0,22.0,Restaurant,Italian Restaurant
2,52.487904,13.376718,242.0,foursquare,86.0,1.0,21.0,Restaurant,Gastropub
2,52.487904,13.376718,278.2045658237764,yelp,80.0,2.0,77.0,Restaurant,italian
2,52.487904,13.376718,746.0,foursquare,89.0,1.0,55.0,Bar,Speakeasy
2,52.487904,13.376718,648.8148893945853,yelp,90.0,2.0,53.0,Restaurant,breweries
2,52.487904,13.376718,1028.3382890665985,yelp,90.0,3.0,57.0,Bar,cocktailbars
2,52.487904,13.376718,329.5453770296327,yelp,70.0,2.0,134.0,Restaurant,mediterranean
2,52.487904,13.376718,430.7871255944453,yelp,80.0,2.0,37.0,Restaurant,pizza
2,52.487904,13.376718,202.7920851595733,yelp,100.0,2.0,4.0,Restaurant,italian
2,52.487904,13.376718,1010.3129428048744,yelp,80.0,1.0,1089.0,Restaurant,foodstands
2,52.487904,13.376718,722.2193754476434,yelp,90.0,2.0,46.0,Bar,gaybars
2,52.487904,13.376718,981.843251391102,yelp,80.0,2.0,81.0,Restaurant,indpak
2,52.487904,13.376718,266.9060086354336,yelp,100.0,2.0,5.0,Restaurant,vietnamese
2,52.487904,13.376718,245.5028543794791,yelp,90.0,2.0,10.0,Restaurant,salad
2,52.487904,13.376718,470.9425224372188,yelp,80.0,2.0,44.0,Restaurant,cafes
2,52.487904,13.376718,1164.9438892312792,yelp,80.0,2.0,96.0,Restaurant,seafood
2,52.487904,13.376718,743.8472871121693,yelp,90.0,2.0,44.0,Bar,divebars
2,52.487904,13.376718,721.7888704490141,yelp,90.0,2.0,108.0,Restaurant,cafes
2,52.487904,13.376718,952.0205178989816,yelp,100.0,1.0,18.0,Restaurant,german
2,52.487904,13.376718,1122.0470134249258,yelp,90.0,2.0,64.0,Restaurant,chinese
2,52.487904,13.376718,739.5261964908836,yelp,80.0,2.0,80.0,Restaurant,jazzandblues
2,52.487904,13.376718,973.8750282176526,yelp,70.0,1.0,773.0,Restaurant,foodstands
1,52.54714,13.44764,224.1833398813165,yelp,100.0,1.0,10.0,Restaurant,mediterranean
1,52.54714,13.44764,770.3599063317698,yelp,90.0,2.0,83.0,Restaurant,german
1,52.54714,13.44764,232.54453762453463,yelp,100.0,2.0,11.0,Restaurant,pizza
1,52.54714,13.44764,327.3434336406756,yelp,90.0,2.0,9.0,Restaurant,icecream
1,52.54714,13.44764,374.85460515284393,yelp,70.0,2.0,22.0,Restaurant,mexican
1,52.54714,13.44764,314.45298954910635,yelp,90.0,1.0,12.0,Restaurant,kebab
1,52.54714,13.44764,395.60976477533455,yelp,80.0,2.0,24.0,Restaurant,german
1,52.54714,13.44764,382.2428754880417,yelp,90.0,1.0,6.0,Restaurant,cafes
1,52.54714,13.44764,1122.491258578783,yelp,90.0,2.0,14.0,Restaurant,german
1,52.54714,13.44764,755.574553708578,yelp,90.0,1.0,11.0,Restaurant,burgers
1,52.54714,13.44764,749.0,foursquare,69.0,2.0,4.0,Restaurant,Burger Joint
1,52.54714,13.44764,403.2841345194449,yelp,50.0,1.0,28.0,Restaurant,currysausage
1,52.54714,13.44764,798.492272269902,yelp,90.0,1.0,13.0,Restaurant,cafes
1,52.54714,13.44764,606.6288762733626,yelp,80.0,2.0,18.0,Restaurant,chinese
1,52.54714,13.44764,586.8047355618925,yelp,90.0,1.0,27.0,Restaurant,kebab
1,52.54714,13.44764,282.5610882303872,yelp,80.0,1.0,9.0,Restaurant,panasian
1,52.54714,13.44764,221.56106480899496,yelp,90.0,1.0,4.0,Restaurant,cafes
1,52.54714,13.44764,807.7189089214655,yelp,90.0,2.0,10.0,Restaurant,german
1,52.54714,13.44764,662.0,foursquare,65.0,2.0,7.0,Restaurant,Greek Restaurant
1,52.54714,13.44764,677.1624044294842,yelp,80.0,2.0,30.0,Restaurant,greek
1,52.54714,13.44764,246.0,foursquare,80.0,1.0,7.0,Restaurant,Pizzeria
1,52.54714,13.44764,238.0,foursquare,78.0,2.0,1.0,Restaurant,Italian Restaurant
1,52.54714,13.44764,774.0,foursquare,84.0,2.0,50.0,Restaurant,Gastropub
1,52.54714,13.44764,580.0,foursquare,78.0,1.0,4.0,Restaurant,Fast Food Restaurant
1,52.54714,13.44764,262.0,foursquare,73.0,1.0,3.0,Restaurant,Vietnamese Restaurant
1,52.54714,13.44764,799.0,foursquare,78.0,1.0,2.0,Restaurant,Diner
1,52.54714,13.44764,965.0,foursquare,79.0,1.0,29.0,Restaurant,Restaurant
1,52.54714,13.44764,244.0,foursquare,68.0,2.0,3.0,Restaurant,Pizzeria
1,52.54714,13.44764,229.239984551668,yelp,60.0,2.0,14.0,Restaurant,italian
1,52.54714,13.44764,811.8999275533797,yelp,90.0,2.0,29.0,Restaurant,cafes
1,52.48539,13.466827,967.4954286009532,yelp,80.0,1.0,18.0,Restaurant,venues
1,52.48539,13.466827,946.0,foursquare,62.0,2.0,5.0,Restaurant,Pizzeria
1,52.48539,13.466827,760.0,foursquare,66.0,1.0,11.0,Bar,Beer Garden
1,52.48539,13.466827,922.0,foursquare,64.0,1.0,9.0,Restaurant,Vietnamese Restaurant
1,52.48539,13.466827,161.0,foursquare,54.0,2.0,3.0,Restaurant,Italian Restaurant
1,52.48539,13.466827,1067.776750015588,yelp,70.0,2.0,5.0,Restaurant,seafood
1,52.48539,13.466827,753.0979072356536,yelp,60.0,2.0,51.0,Restaurant,beergarden
1,52.48539,13.466827,917.4442030425828,yelp,70.0,1.0,5.0,Restaurant,vietnamese
1,52.48539,13.466827,904.6002076777932,yelp,100.0,2.0,1.0,Restaurant,bakeries
1,52.48539,13.466827,201.47662429785865,yelp,100.0,1.0,1.0,Bar,sportsbars
1,52.48539,13.466827,191.63219194923693,yelp,50.0,2.0,3.0,Restaurant,restaurants
1,52.48539,13.466827,718.5376393191841,yelp,90.0,2.0,9.0,Restaurant,vegan
1,52.48539,13.466827,876.4160861027008,yelp,90.0,2.0,3.0,Restaurant,hotdogs
1,52.5063789,13.3319756,418.0,foursquare,86.0,3.0,179.0,Restaurant,Mediterranean Restaurant
1,52.5063789,13.3319756,365.0,foursquare,85.0,3.0,347.0,Bar,Cocktail Bar
1,52.5063789,13.3319756,86.0,foursquare,79.0,1.0,18.0,Restaurant,Fried Chicken Joint
1,52.5063789,13.3319756,483.0,foursquare,87.0,2.0,3.0,Restaurant,Restaurant
1,52.5063789,13.3319756,239.0,foursquare,83.0,1.0,21.0,Bar,Cocktail Bar
1,52.5063789,13.3319756,567.0,foursquare,89.0,2.0,5.0,Restaurant,Chinese Restaurant
1,52.5063789,13.3319756,522.0,foursquare,87.0,2.0,9.0,Restaurant,BBQ Joint
1,52.5063789,13.3319756,360.8166244919877,yelp,80.0,1.0,49.0,Restaurant,steak
1,52.5063789,13.3319756,371.2570502723797,yelp,90.0,3.0,110.0,Restaurant,austrian
1,52.5063789,13.3319756,1226.5998714374698,yelp,90.0,2.0,184.0,Restaurant,german
1,52.5063789,13.3319756,113.36007236579884,yelp,90.0,4.0,25.0,Bar,cocktailbars
1,52.5063789,13.3319756,251.0,foursquare,89.0,2.0,13.0,Fashion Retail,Women's Store
1,52.5063789,13.3319756,231.15703412816936,yelp,70.0,2.0,57.0,Restaurant,burgers
1,52.5063789,13.3319756,215.47327786870235,yelp,70.0,2.0,30.0,Restaurant,international
1,52.5063789,13.3319756,350.78951486475705,yelp,70.0,3.0,119.0,Restaurant,israeli
1,52.5063789,13.3319756,398.6482251214864,yelp,90.0,3.0,26.0,Restaurant,french
1,52.5063789,13.3319756,193.95025145594963,yelp,80.0,2.0,28.0,Restaurant,japanese
1,52.5063789,13.3319756,381.0,foursquare,83.0,2.0,109.0,Restaurant,BBQ Joint
1,52.5063789,13.3319756,51.0,foursquare,87.0,2.0,19.0,Restaurant,Burger Joint
1,52.5063789,13.3319756,529.5525854817726,yelp,90.0,2.0,121.0,Restaurant,german
1,52.5063789,13.3319756,113.36007236579884,yelp,80.0,2.0,10.0,Restaurant,mediterranean
1,52.5063789,13.3319756,279.5403011180182,yelp,90.0,3.0,11.0,Restaurant,german
1,52.5063789,13.3319756,398.2246315433817,yelp,70.0,2.0,171.0,Restaurant,tradamerican
1,52.5063789,13.3319756,293.5970389389749,yelp,90.0,3.0,11.0,Bar,bars
1,52.5063789,13.3319756,494.067348031576,yelp,90.0,2.0,41.0,Restaurant,vietnamese
1,52.5063789,13.3319756,420.5227285169435,yelp,80.0,3.0,35.0,Restaurant,french
1,52.5063789,13.3319756,164.6511720042899,yelp,80.0,2.0,33.0,Fashion Retail,deptstores
0,52.527005,13.414112,399.0,foursquare,86.0,2.0,377.0,Restaurant,Korean Restaurant
0,52.527005,13.414112,554.0,foursquare,92.0,1.0,11.0,Restaurant,Taco Restaurant
0,52.527005,13.414112,418.0,foursquare,86.0,2.0,620.0,Restaurant,Vietnamese Restaurant
0,52.527005,13.414112,579.0,foursquare,91.0,2.0,469.0,Restaurant,Restaurant
0,52.527005,13.414112,489.0,foursquare,85.0,2.0,448.0,Restaurant,American Restaurant
0,52.527005,13.414112,419.8091088627896,yelp,80.0,2.0,637.0,Restaurant,vietnamese
0,52.527005,13.414112,194.421050627845,yelp,70.0,3.0,77.0,Restaurant,german
0,52.527005,13.414112,546.3090496375131,yelp,90.0,2.0,95.0,Restaurant,breweries
0,52.527005,13.414112,263.5351504010038,yelp,60.0,2.0,309.0,Restaurant,bavarian
0,52.527005,13.414112,213.4857085605124,yelp,90.0,2.0,79.0,Restaurant,vietnamese
0,52.527005,13.414112,319.8174826057781,yelp,80.0,1.0,50.0,Bar,bars
0,52.527005,13.414112,292.0,foursquare,86.0,1.0,50.0,Restaurant,Falafel Restaurant
0,52.527005,13.414112,398.828830092522,yelp,80.0,2.0,273.0,Restaurant,korean
0,52.527005,13.414112,122.57530958565091,yelp,80.0,3.0,22.0,Restaurant,italian
0,52.527005,13.414112,109.3722782917667,yelp,90.0,1.0,63.0,Restaurant,thai
0,52.527005,13.414112,239.0267251834053,yelp,80.0,2.0,51.0,Restaurant,cafes
0,52.527005,13.414112,444.2904579431467,yelp,80.0,2.0,43.0,Bar,cocktailbars
0,52.527005,13.414112,113.7357427138299,yelp,100.0,3.0,26.0,Fashion Retail,lingerie
0,52.527005,13.414112,1245.195288740346,yelp,90.0,2.0,65.0,Restaurant,italian
0,52.527005,13.414112,630.6416697035755,yelp,80.0,2.0,84.0,Bar,pubs
0,52.527005,13.414112,357.5358880145112,yelp,80.0,2.0,94.0,Restaurant,spanish
0,52.527005,13.414112,491.3265712957098,yelp,80.0,2.0,70.0,Restaurant,gastropubs
0,52.527005,13.414112,710.515107118069,yelp,90.0,2.0,63.0,Restaurant,burgers
0,52.527005,13.414112,230.2285543861246,yelp,70.0,2.0,23.0,Restaurant,breakfast_brunch
0,52.527005,13.414112,343.5757097184857,yelp,80.0,2.0,32.0,Restaurant,panasian
0,52.527005,13.414112,421.0,foursquare,88.0,2.0,87.0,Restaurant,Bistro
0,52.527005,13.414112,376.0,foursquare,92.0,3.0,402.0,Restaurant,Bistro
0,52.527005,13.414112,321.0,foursquare,88.0,3.0,256.0,Bar,Beer Bar
0,52.527005,13.414112,395.0,foursquare,86.0,2.0,48.0,Bar,Bar
0,52.527005,13.414112,220.76127214149804,yelp,80.0,3.0,73.0,Restaurant,german
0,52.466139,13.385194,201.0,foursquare,74.0,2.0,7.0,Restaurant,Italian Restaurant
0,52.466139,13.385194,596.0,foursquare,83.0,2.0,12.0,Restaurant,Pizzeria
0,52.466139,13.385194,95.0,foursquare,85.0,2.0,14.0,Restaurant,Pizzeria
0,52.466139,13.385194,226.31080635231777,yelp,90.0,2.0,39.0,Restaurant,italian
0,52.466139,13.385194,113.1593965349585,yelp,80.0,2.0,56.0,Restaurant,italian
0,52.466139,13.385194,306.51490908141375,yelp,80.0,2.0,70.0,Restaurant,venues
0,52.466139,13.385194,149.67038409297842,yelp,90.0,1.0,47.0,Restaurant,hotdogs
0,52.466139,13.385194,196.50924527947424,yelp,70.0,2.0,19.0,Restaurant,sushi
0,52.466139,13.385194,522.0222288299525,yelp,100.0,2.0,18.0,Restaurant,cafes
0,52.466139,13.385194,81.00162080916895,yelp,100.0,2.0,1.0,Restaurant,fooddeliveryservices
0,52.466139,13.385194,84.0460046261736,yelp,80.0,1.0,7.0,Bar,divebars
0,52.466139,13.385194,94.2221577335312,yelp,90.0,2.0,3.0,Fashion Retail,fashion
0,52.466139,13.385194,241.76971773291297,yelp,100.0,2.0,4.0,Fashion Retail,shoes
0,52.466139,13.385194,66.97263312367156,yelp,70.0,2.0,96.0,Restaurant,kebab
0,52.466139,13.385194,581.9589598817537,yelp,80.0,2.0,59.0,Restaurant,italian
0,52.466139,13.385194,133.47883432037614,yelp,80.0,1.0,12.0,Restaurant,vietnamese
0,52.466139,13.385194,314.034232176649,yelp,90.0,1.0,6.0,Restaurant,sushi
0,52.466139,13.385194,73.77509425740053,yelp,80.0,2.0,38.0,Restaurant,sushi
0,52.466139,13.385194,13.200464139164492,yelp,70.0,1.0,35.0,Restaurant,hotdogs
0,52.466139,13.385194,58.0,foursquare,71.0,1.0,4.0,Restaurant,Sushi Restaurant
0,52.492796,13.332996,596.0,foursquare,91.0,2.0,16.0,Restaurant,Portuguese Restaurant
0,52.492796,13.332996,339.86482146225285,yelp,80.0,2.0,15.0,Restaurant,cakeshop
0,52.492796,13.332996,535.7981236640244,yelp,90.0,2.0,19.0,Restaurant,indpak
0,52.492796,13.332996,247.5644970710787,yelp,80.0,2.0,14.0,Restaurant,german
0,52.492796,13.332996,961.5338835340416,yelp,90.0,3.0,45.0,Restaurant,peruvian
0,52.492796,13.332996,639.6555676571164,yelp,80.0,2.0,139.0,Restaurant,chinese
0,52.492796,13.332996,770.5662148727812,yelp,90.0,2.0,90.0,Restaurant,italian
0,52.492796,13.332996,78.38557397039175,yelp,80.0,2.0,10.0,Restaurant,icecream
0,52.492796,13.332996,738.9097350073185,yelp,90.0,2.0,97.0,Restaurant,vietnamese
0,52.492796,13.332996,614.5550755023138,yelp,90.0,2.0,35.0,Restaurant,vegetarian
0,52.492796,13.332996,612.7008879571943,yelp,90.0,2.0,184.0,Restaurant,greek
0,52.492796,13.332996,68.98018779393709,yelp,70.0,2.0,25.0,Bar,bars
0,52.492796,13.332996,259.0580025840117,yelp,90.0,2.0,22.0,Restaurant,indpak
0,52.492796,13.332996,601.4333937227814,yelp,90.0,2.0,28.0,Restaurant,portuguese
0,52.492796,13.332996,192.49224912042567,yelp,70.0,2.0,114.0,Restaurant,japanese
0,52.492796,13.332996,151.24020227212168,yelp,90.0,2.0,28.0,Restaurant,musicvenues
0,52.492796,13.332996,926.0,foursquare,83.0,1.0,8.0,Bar,Gay Bar
0,52.492796,13.332996,669.0,foursquare,79.0,2.0,17.0,Restaurant,Chinese Restaurant
0,52.492796,13.332996,763.0,foursquare,81.0,1.0,3.0,Bar,Gay Bar
0,52.492796,13.332996,570.0,foursquare,80.0,1.0,5.0,Restaurant,Vegan and Vegetarian Restaurant
0,52.492796,13.332996,282.0,foursquare,76.0,2.0,3.0,Restaurant,German Restaurant
0,52.492796,13.332996,757.0,foursquare,83.0,2.0,1.0,Restaurant,Restaurant
0,52.492796,13.332996,931.0,foursquare,87.0,2.0,31.0,Restaurant,Italian Restaurant
0,52.492796,13.332996,743.0,foursquare,85.0,2.0,48.0,Restaurant,Pizzeria
0,52.492796,13.332996,693.0,foursquare,89.0,1.0,3.0,Restaurant,Restaurant
0,52.492796,13.332996,47.32543873001414,yelp,90.0,1.0,24.0,Restaurant,vietnamese
0,52.492796,13.332996,528.1636935473288,yelp,80.0,2.0,88.0,Restaurant,chinese
1,52.556942,13.374233,725.0,foursquare,81.0,1.0,25.0,Restaurant,Tapas Restaurant
